Datetime;Spot;day_cat
202001290800;44.41;1
202001290900;41.85;1
202001291000;40.82;1
202001291100;36.86;1
202001291200;31.34;1
202001291300;32.4;1
202001291400;34.24;1
202001291500;37.92;1
202001291600;39.02;1
202001291700;42.89;1
202001291800;45.01;1
202001291900;45.1;1
202001292000;40.98;1
202001292100;33.02;1
202001292200;29.63;1
202001292300;27.33;1
202001300000;28.97;1
202001300100;27.43;1
202001300200;25.15;1
202001300300;20.24;1
202001300400;19.91;1
202001300500;24.96;1
202001300600;29.7;1
202001300700;39.46;1
202001300800;40.4;1
202001300900;37.28;1
202001301000;35.9;1
202001301100;35.15;1
202001301200;36.69;1
202001301300;39.79;1
202001301400;37.53;1
202001301500;35.51;1
202001301600;37.85;1
202001301700;44.12;1
202001301800;43.04;1
202001301900;41.1;1
202001302000;31.13;1
202001302100;29.04;1
202001302200;27.3;1
202001302300;20.04;1
202001310000;-0.04;1
202001310100;0.02;1
202001310200;-8.77;1
202001310300;-3.89;1
202001310400;0.01;1
202001310500;13.04;1
202001310600;24.01;1
202001310700;36.96;1
202001310800;39.59;1
202001310900;37.39;1
202001311000;34.9;1
202001311100;35.27;1
202001311200;27.97;1
202001311300;28.84;1
202001311400;29;1
202001311500;30.07;1
202001311600;28.1;1
202001311700;33.78;1
202001311800;37.05;1
202001311900;32.58;1
202001312000;25.1;1
202001312100;21.24;1
202001312200;20.29;1
202001312300;17.09;1
202002010000;0.07;2
202002010100;0.02;2
202002010200;-0.7;2
202002010300;-1.94;2
202002010400;-1.67;2
202002010500;-2.4;2
202002010600;0.04;2
202002010700;8.52;2
202002010800;14.1;2
202002010900;14.7;2
202002011000;14.74;2
202002011100;14.47;2
202002011200;14.07;2
202002011300;14.45;2
202002011400;13.18;2
202002011500;11.11;2
202002011600;13.07;2
202002011700;16.79;2
202002011800;16.97;2
202002011900;15.99;2
202002012000;0.42;2
202002012100;-0.8;2
202002012200;0;2
202002012300;-11.16;2
202002020000;-4.97;3
202002020100;-10.1;3
202002020200;-16.95;3
202002020300;-11.7;3
202002020400;-5.98;3
202002020500;-5.21;3
202002020600;-4.98;3
202002020700;0.09;3
202002020800;13.06;3
202002020900;24.5;3
202002021000;27.12;3
202002021100;29.43;3
202002021200;35;3
202002021300;33.36;3
202002021400;33.75;3
202002021500;34.2;3
202002021600;28.87;3
202002021700;40.27;3
202002021800;40.73;3
202002021900;36.93;3
202002022000;27.05;3
202002022100;21.99;3
202002022200;23.87;3
202002022300;17.38;3
202002030000;15.92;1
202002030100;15.55;1
202002030200;14.38;1
202002030300;9.32;1
202002030400;13.26;1
202002030500;14.03;1
202002030600;27.06;1
202002030700;36.49;1
202002030800;39.97;1
202002030900;39.26;1
202002031000;35.52;1
202002031100;32.97;1
202002031200;29.08;1
202002031300;28.38;1
202002031400;28.73;1
202002031500;28.29;1
202002031600;33.02;1
202002031700;37.95;1
202002031800;37.99;1
202002031900;36.57;1
202002032000;31;1
202002032100;27.16;1
202002032200;27.13;1
202002032300;24.76;1
202002040000;20.79;1
202002040100;17.41;1
202002040200;16.24;1
202002040300;12.96;1
202002040400;13.42;1
202002040500;15.88;1
202002040600;24.88;1
202002040700;29.7;1
202002040800;35.01;1
202002040900;33.48;1
202002041000;29.9;1
202002041100;29.03;1
202002041200;27.07;1
202002041300;26.43;1
202002041400;27.02;1
202002041500;29.05;1
202002041600;31.42;1
202002041700;39.92;1
202002041800;41.3;1
202002041900;40.92;1
202002042000;39.75;1
202002042100;30.13;1
202002042200;30.36;1
202002042300;26.94;1
202002050000;25.44;1
202002050100;25;1
202002050200;24.43;1
202002050300;23.63;1
202002050400;24.83;1
202002050500;26.62;1
202002050600;37.54;1
202002050700;44.91;1
202002050800;49.16;1
202002050900;44.78;1
202002051000;41.37;1
202002051100;40;1
202002051200;37.07;1
202002051300;35.16;1
202002051400;35.17;1
202002051500;37.13;1
202002051600;40.25;1
202002051700;45.45;1
202002051800;45.83;1
202002051900;45.66;1
202002052000;41.74;1
202002052100;35.92;1
202002052200;31.99;1
202002052300;29.7;1
202002060000;26.51;1
202002060100;25.35;1
202002060200;24.47;1
202002060300;24.44;1
202002060400;25.25;1
202002060500;27.97;1
202002060600;32.96;1
202002060700;43.15;1
202002060800;44.88;1
202002060900;42.9;1
202002061000;42.19;1
202002061100;40.81;1
202002061200;39.25;1
202002061300;38.01;1
202002061400;37.94;1
202002061500;38.06;1
202002061600;39.09;1
202002061700;45.95;1
202002061800;46.83;1
202002061900;47.21;1
202002062000;43.63;1
202002062100;37.98;1
202002062200;37.66;1
202002062300;33.58;1
202002070000;33.32;1
202002070100;32.18;1
202002070200;32.03;1
202002070300;31.44;1
202002070400;32.17;1
202002070500;33.71;1
202002070600;40.68;1
202002070700;47.87;1
202002070800;56.96;1
202002070900;47;1
202002071000;41.81;1
202002071100;38.52;1
202002071200;37.78;1
202002071300;34.68;1
202002071400;33.09;1
202002071500;38.29;1
202002071600;39.08;1
202002071700;40.96;1
202002071800;39.93;1
202002071900;35.47;1
202002072000;32.23;1
202002072100;27.93;1
202002072200;27.35;1
202002072300;26;1
202002080000;25.21;2
202002080100;24.28;2
202002080200;23.98;2
202002080300;22.9;2
202002080400;21.75;2
202002080500;20.12;2
202002080600;22.34;2
202002080700;25.54;2
202002080800;28.05;2
202002080900;29.07;2
202002081000;26.87;2
202002081100;26.74;2
202002081200;25;2
202002081300;25.61;2
202002081400;26.8;2
202002081500;29.92;2
202002081600;37.6;2
202002081700;39.5;2
202002081800;41.3;2
202002081900;38.71;2
202002082000;31.29;2
202002082100;26.84;2
202002082200;27.39;2
202002082300;26.4;2
202002090000;23.06;3
202002090100;14.93;3
202002090200;12.8;3
202002090300;9.18;3
202002090400;7.54;3
202002090500;4.24;3
202002090600;3.85;3
202002090700;5.06;3
202002090800;1.72;3
202002090900;-0.07;3
202002091000;-4.94;3
202002091100;-3.81;3
202002091200;-8.8;3
202002091300;-16.95;3
202002091400;-13.64;3
202002091500;-2.96;3
202002091600;-0.1;3
202002091700;0.52;3
202002091800;11.97;3
202002091900;5.22;3
202002092000;-4.01;3
202002092100;-3.04;3
202002092200;-0.08;3
202002092300;-4.1;3
202002100000;-4.97;1
202002100100;-15.89;1
202002100200;-15.11;1
202002100300;-16.16;1
202002100400;-14.93;1
202002100500;-2;1
202002100600;0.41;1
202002100700;14.11;1
202002100800;21.38;1
202002100900;13.2;1
202002101000;12.54;1
202002101100;12.57;1
202002101200;12.01;1
202002101300;11.99;1
202002101400;11.98;1
202002101500;12.24;1
202002101600;12.77;1
202002101700;23.14;1
202002101800;24.96;1
202002101900;25.69;1
202002102000;19.93;1
202002102100;12.47;1
202002102200;11.97;1
202002102300;4.86;1
202002110000;10.96;1
202002110100;4.83;1
202002110200;0.11;1
202002110300;-0.08;1
202002110400;-1.86;1
202002110500;1.39;1
202002110600;11.68;1
202002110700;14.95;1
202002110800;14.95;1
202002110900;13.24;1
202002111000;13.11;1
202002111100;13;1
202002111200;12.85;1
202002111300;12.77;1
202002111400;13;1
202002111500;12.94;1
202002111600;13.67;1
202002111700;23.98;1
202002111800;24.55;1
202002111900;24.54;1
202002112000;12.94;1
202002112100;12.22;1
202002112200;12.04;1
202002112300;7.1;1
202002120000;3.12;1
202002120100;0.88;1
202002120200;0.07;1
202002120300;0.08;1
202002120400;5.29;1
202002120500;12.94;1
202002120600;20.93;1
202002120700;34.24;1
202002120800;32.01;1
202002120900;24.17;1
202002121000;22.31;1
202002121100;17.9;1
202002121200;13.69;1
202002121300;14.02;1
202002121400;13.88;1
202002121500;22.98;1
202002121600;27.87;1
202002121700;31.2;1
202002121800;37.45;1
202002121900;33.19;1
202002122000;31.23;1
202002122100;26.53;1
202002122200;24.16;1
202002122300;16.93;1
202002130000;25.53;1
202002130100;25.91;1
202002130200;24.37;1
202002130300;24.31;1
202002130400;22.8;1
202002130500;26.41;1
202002130600;39.37;1
202002130700;58.88;1
202002130800;53.48;1
202002130900;48.17;1
202002131000;40.5;1
202002131100;38.13;1
202002131200;36.94;1
202002131300;35.97;1
202002131400;35.73;1
202002131500;36.02;1
202002131600;37.76;1
202002131700;43;1
202002131800;53.03;1
202002131900;44.83;1
202002132000;41.96;1
202002132100;39.53;1
202002132200;37.93;1
202002132300;31.57;1
202002140000;27.36;1
202002140100;27.09;1
202002140200;27;1
202002140300;25.03;1
202002140400;26.2;1
202002140500;27.04;1
202002140600;38.3;1
202002140700;44.86;1
202002140800;56.74;1
202002140900;49.39;1
202002141000;43.93;1
202002141100;41.44;1
202002141200;39.28;1
202002141300;37.19;1
202002141400;36.98;1
202002141500;37.88;1
202002141600;39.25;1
202002141700;42.5;1
202002141800;43.61;1
202002141900;39.31;1
202002142000;33.86;1
202002142100;28.35;1
202002142200;27.05;1
202002142300;25.19;1
202002150000;28.2;2
202002150100;27.06;2
202002150200;26.2;2
202002150300;24.31;2
202002150400;23.2;2
202002150500;23.14;2
202002150600;20.99;2
202002150700;23.19;2
202002150800;25.71;2
202002150900;31.49;2
202002151000;27.41;2
202002151100;22.96;2
202002151200;21.29;2
202002151300;18.83;2
202002151400;15.58;2
202002151500;22.92;2
202002151600;22.99;2
202002151700;24.24;2
202002151800;25.12;2
202002151900;21.8;2
202002152000;8.27;2
202002152100;1.58;2
202002152200;3.97;2
202002152300;0.02;2
202002160000;-5.9;3
202002160100;-8.65;3
202002160200;-4.93;3
202002160300;-4.99;3
202002160400;-5.76;3
202002160500;-6.91;3
202002160600;-8.51;3
202002160700;-4.96;3
202002160800;-0.08;3
202002160900;-1.36;3
202002161000;-8.46;3
202002161100;-6.55;3
202002161200;-15.24;3
202002161300;-20.88;3
202002161400;-21.02;3
202002161500;-32.14;3
202002161600;-19.26;3
202002161700;-8.02;3
202002161800;-2.5;3
202002161900;-3.72;3
202002162000;-4.96;3
202002162100;-3.39;3
202002162200;0.74;3
202002162300;-1.13;3
202002170000;-25.04;1
202002170100;-27.53;1
202002170200;-21.99;1
202002170300;-12.05;1
202002170400;-4.95;1
202002170500;-0.08;1
202002170600;22.91;1
202002170700;30.06;1
202002170800;36.44;1
202002170900;33.57;1
202002171000;29.8;1
202002171100;29.8;1
202002171200;29.76;1
202002171300;27.35;1
202002171400;27.69;1
202002171500;32.38;1
202002171600;34.01;1
202002171700;36.7;1
202002171800;36.79;1
202002171900;36.95;1
202002172000;32.27;1
202002172100;24.86;1
202002172200;18.44;1
202002172300;9.78;1
202002180000;20.64;1
202002180100;13.11;1
202002180200;9;1
202002180300;8.58;1
202002180400;8.94;1
202002180500;15.44;1
202002180600;26.14;1
202002180700;35.93;1
202002180800;34.55;1
202002180900;26.62;1
202002181000;11.73;1
202002181100;10.91;1
202002181200;10.46;1
202002181300;10.47;1
202002181400;11.34;1
202002181500;24.81;1
202002181600;29.14;1
202002181700;34.96;1
202002181800;38.88;1
202002181900;38.51;1
202002182000;32.4;1
202002182100;25.82;1
202002182200;25.21;1
202002182300;21.22;1
202002190000;23;1
202002190100;22.6;1
202002190200;20.18;1
202002190300;19.48;1
202002190400;22.08;1
202002190500;25.52;1
202002190600;29.62;1
202002190700;36.53;1
202002190800;38.98;1
202002190900;38.99;1
202002191000;37;1
202002191100;34;1
202002191200;27.69;1
202002191300;25.68;1
202002191400;25.09;1
202002191500;26.85;1
202002191600;32.75;1
202002191700;36.93;1
202002191800;44.65;1
202002191900;43.38;1
202002192000;36.94;1
202002192100;33.91;1
202002192200;32.1;1
202002192300;27.91;1
202002200000;26.45;1
202002200100;25.01;1
202002200200;24.56;1
202002200300;24.1;1
202002200400;24.2;1
202002200500;24.95;1
202002200600;34.65;1
202002200700;37.79;1
202002200800;40.21;1
202002200900;36.97;1
202002201000;34.41;1
202002201100;34.49;1
202002201200;32.58;1
202002201300;30.11;1
202002201400;28.3;1
202002201500;25.95;1
202002201600;28.22;1
202002201700;31.11;1
202002201800;34.98;1
202002201900;33.33;1
202002202000;25.77;1
202002202100;23.31;1
202002202200;18.77;1
202002202300;8.03;1
202002210000;8.67;1
202002210100;7.6;1
202002210200;7.37;1
202002210300;7.94;1
202002210400;10.78;1
202002210500;24;1
202002210600;29.88;1
202002210700;38.08;1
202002210800;39.13;1
202002210900;33.1;1
202002211000;28.6;1
202002211100;27.07;1
202002211200;24.87;1
202002211300;23.06;1
202002211400;24.81;1
202002211500;25.64;1
202002211600;28.68;1
202002211700;32.92;1
202002211800;36.76;1
202002211900;37.71;1
202002212000;29.64;1
202002212100;25.91;1
202002212200;24.57;1
202002212300;7.08;1
202002220000;8.02;2
202002220100;0.12;2
202002220200;0.1;2
202002220300;0;2
202002220400;-2.99;2
202002220500;-2.46;2
202002220600;-7.99;2
202002220700;-0.94;2
202002220800;-0.02;2
202002220900;-0.57;2
202002221000;-4.95;2
202002221100;-9.83;2
202002221200;-5.1;2
202002221300;-10.93;2
202002221400;-9.94;2
202002221500;-4.01;2
202002221600;0.52;2
202002221700;0.98;2
202002221800;8.76;2
202002221900;5.01;2
202002222000;0.06;2
202002222100;-0.09;2
202002222200;0.04;2
202002222300;0;2
202002230000;-4.87;3
202002230100;-2.99;3
202002230200;-2.62;3
202002230300;-4.89;3
202002230400;-3.76;3
202002230500;-0.07;3
202002230600;-1.57;3
202002230700;-2.44;3
202002230800;0.87;3
202002230900;14.14;3
202002231000;17.1;3
202002231100;23.57;3
202002231200;22.76;3
202002231300;15.03;3
202002231400;9.05;3
202002231500;8.71;3
202002231600;8.51;3
202002231700;10.25;3
202002231800;15.77;3
202002231900;10.25;3
202002232000;8.6;3
202002232100;8.34;3
202002232200;8.94;3
202002232300;8.18;3
202002240000;-0.08;1
202002240100;0.09;1
202002240200;1.28;1
202002240300;5.38;1
202002240400;18.44;1
202002240500;26.61;1
202002240600;35.91;1
202002240700;43;1
202002240800;47.96;1
202002240900;46.42;1
202002241000;45.27;1
202002241100;45.1;1
202002241200;42.28;1
202002241300;40.2;1
202002241400;38.41;1
202002241500;35.98;1
202002241600;32.07;1
202002241700;31;1
202002241800;36.1;1
202002241900;35.08;1
202002242000;28.62;1
202002242100;21.68;1
202002242200;16.38;1
202002242300;10.48;1
202002250000;9.92;1
202002250100;8.22;1
202002250200;7.09;1
202002250300;7.03;1
202002250400;9.52;1
202002250500;11.62;1
202002250600;25.84;1
202002250700;31.66;1
202002250800;32.69;1
202002250900;30.69;1
202002251000;26.68;1
202002251100;27.7;1
202002251200;26.3;1
202002251300;25.09;1
202002251400;23.44;1
202002251500;23.56;1
202002251600;25.8;1
202002251700;28.46;1
202002251800;35.97;1
202002251900;39.49;1
202002252000;35.21;1
202002252100;30.1;1
202002252200;29.9;1
202002252300;26.46;1
202002260000;25.56;1
202002260100;25.2;1
202002260200;24.35;1
202002260300;23.53;1
202002260400;24.08;1
202002260500;25.01;1
202002260600;31.24;1
202002260700;36.34;1
202002260800;37.64;1
202002260900;37.01;1
202002261000;34.02;1
202002261100;33.13;1
202002261200;32.1;1
202002261300;30.45;1
202002261400;28.14;1
202002261500;30.17;1
202002261600;32.97;1
202002261700;37.72;1
202002261800;38.46;1
202002261900;42.17;1
202002262000;36.71;1
202002262100;33.83;1
202002262200;32.08;1
202002262300;28.2;1
202002270000;31.57;1
202002270100;28.54;1
202002270200;27.04;1
202002270300;25.17;1
202002270400;25.45;1
202002270500;28.81;1
202002270600;36.8;1
202002270700;42.28;1
202002270800;44.42;1
202002270900;42.41;1
202002271000;40.15;1
202002271100;40.05;1
202002271200;38.82;1
202002271300;39.81;1
202002271400;43.71;1
202002271500;45.19;1
202002271600;45.71;1
202002271700;51.52;1
202002271800;59.98;1
202002271900;48.06;1
202002272000;39.13;1
202002272100;35.68;1
202002272200;33.77;1
202002272300;28.54;1
202002280000;29.54;1
202002280100;26.7;1
202002280200;25.34;1
202002280300;24.87;1
202002280400;24.87;1
202002280500;27.3;1
202002280600;34.97;1
202002280700;40.74;1
202002280800;43.88;1
202002280900;40.12;1
202002281000;37.81;1
202002281100;32.5;1
202002281200;26.55;1
202002281300;26;1
202002281400;26.12;1
202002281500;27.1;1
202002281600;34.01;1
202002281700;37.49;1
202002281800;38.95;1
202002281900;35.34;1
202002282000;27.77;1
202002282100;27.06;1
202002282200;26.14;1
202002282300;23.79;1
202002290000;0.4;2
202002290100;3.11;2
202002290200;9.42;2
202002290300;9.49;2
202002290400;9.39;2
202002290500;8.67;2
202002290600;10.18;2
202002290700;11.56;2
202002290800;12.99;2
202002290900;14.01;2
202002291000;12.36;2
202002291100;9.97;2
202002291200;6.71;2
202002291300;4.22;2
202002291400;4.21;2
202002291500;7.63;2
202002291600;5.22;2
202002291700;12.25;2
202002291800;13.92;2
202002291900;12.78;2
202002292000;8.06;2
202002292100;7.38;2
202002292200;10.41;2
202002292300;9.51;2
202003010000;-4.92;3
202003010100;-3.88;3
202003010200;-6.98;3
202003010300;-3.88;3
202003010400;-1.02;3
202003010500;-1.03;3
202003010600;-5.3;3
202003010700;-3.89;3
202003010800;-0.05;3
202003010900;-0.23;3
202003011000;-4.03;3
202003011100;-2.16;3
202003011200;-6.97;3
202003011300;-7.85;3
202003011400;-5.06;3
202003011500;0.03;3
202003011600;15.11;3
202003011700;33.07;3
202003011800;34.7;3
202003011900;36.12;3
202003012000;31.49;3
202003012100;26.1;3
202003012200;27.76;3
202003012300;24.24;3
202003020000;24.31;1
202003020100;23.3;1
202003020200;21.71;1
202003020300;19.2;1
202003020400;19.15;1
202003020500;23.53;1
202003020600;30.91;1
202003020700;37;1
202003020800;39.92;1
202003020900;36.94;1
202003021000;36.71;1
202003021100;37.03;1
202003021200;35.13;1
202003021300;35.35;1
202003021400;34.74;1
202003021500;36.79;1
202003021600;38.93;1
202003021700;41.09;1
202003021800;49.5;1
202003021900;43.92;1
202003022000;37.75;1
202003022100;33.54;1
202003022200;30.88;1
202003022300;28.97;1
202003030000;26.04;1
202003030100;25.04;1
202003030200;24.53;1
202003030300;24.1;1
202003030400;24.45;1
202003030500;28.5;1
202003030600;35.68;1
202003030700;42.3;1
202003030800;45.6;1
202003030900;41.68;1
202003031000;37.97;1
202003031100;34.83;1
202003031200;31.82;1
202003031300;33.96;1
202003031400;35.93;1
202003031500;37.66;1
202003031600;39.84;1
202003031700;41.73;1
202003031800;55.98;1
202003031900;56.9;1
202003032000;40.93;1
202003032100;38.19;1
202003032200;35.03;1
202003032300;31.29;1
202003040000;30.1;1
202003040100;28.1;1
202003040200;27.08;1
202003040300;26.8;1
202003040400;26.8;1
202003040500;30.05;1
202003040600;36.51;1
202003040700;47.2;1
202003040800;54.75;1
202003040900;50.32;1
202003041000;44.23;1
202003041100;41.09;1
202003041200;37.9;1
202003041300;35.97;1
202003041400;35;1
202003041500;35.88;1
202003041600;39.5;1
202003041700;48.49;1
202003041800;64.7;1
202003041900;63.34;1
202003042000;43.58;1
202003042100;37.53;1
202003042200;33.92;1
202003042300;31.82;1
202003050000;30.24;1
202003050100;29.08;1
202003050200;28.6;1
202003050300;29.01;1
202003050400;30.1;1
202003050500;31.55;1
202003050600;37.91;1
202003050700;45.61;1
202003050800;54.64;1
202003050900;49.78;1
202003051000;42.09;1
202003051100;40.99;1
202003051200;41.97;1
202003051300;40.51;1
202003051400;37.94;1
202003051500;36.75;1
202003051600;37.03;1
202003051700;38.91;1
202003051800;36.9;1
202003051900;35.82;1
202003052000;30.24;1
202003052100;27.85;1
202003052200;26.9;1
202003052300;25.3;1
202003060000;24.55;1
202003060100;22.96;1
202003060200;21;1
202003060300;19.99;1
202003060400;20.22;1
202003060500;24.1;1
202003060600;28.8;1
202003060700;33.41;1
202003060800;35.9;1
202003060900;35.1;1
202003061000;34.68;1
202003061100;36.03;1
202003061200;35;1
202003061300;32.64;1
202003061400;31.67;1
202003061500;29.06;1
