Datetime;Spot;day_cat;hour;sine_h;cosine_h
2.0181E+11;78.91;1;18;-1;-1.83772E-16
2.0181E+11;82.65;1;19;-0.965926;0.258819045
2.0181E+11;69.02;1;20;-0.866025;0.5
2.0181E+11;53.58;1;21;-0.707107;0.707106781
2.0181E+11;50.69;1;22;-0.5;0.866025404
2.0181E+11;42.86;1;23;-0.258819;0.965925826
2.0181E+11;45.65;1;0;0;1
2.0181E+11;28.85;1;1;0.258819;0.965925826
2.0181E+11;30.94;1;2;0.5;0.866025404
2.0181E+11;30.09;1;3;0.707107;0.707106781
2.0181E+11;24.99;1;4;0.866025;0.5
2.0181E+11;30.96;1;5;0.965926;0.258819045
2.0181E+11;41.21;1;6;1;6.12574E-17
2.0181E+11;43.54;1;7;0.965926;-0.258819045
2.0181E+11;43.66;1;8;0.866025;-0.5
2.0181E+11;43.1;1;9;0.707107;-0.707106781
2.0181E+11;42.83;1;10;0.5;-0.866025404
2.0181E+11;41.99;1;11;0.258819;-0.965925826
2.0181E+11;39.92;1;12;0;-1
2.0181E+11;38.78;1;13;-0.258819;-0.965925826
2.0181E+11;40.52;1;14;-0.5;-0.866025404
2.0181E+11;34.98;1;15;-0.707107;-0.707106781
2.0181E+11;28.15;1;16;-0.866025;-0.5
2.0181E+11;34.98;1;17;-0.965926;-0.258819045
2.0181E+11;35.09;1;18;-1;-1.83772E-16
2.0181E+11;39.95;1;19;-0.965926;0.258819045
2.0181E+11;32.13;1;20;-0.866025;0.5
2.0181E+11;30.07;1;21;-0.707107;0.707106781
2.0181E+11;22.53;1;22;-0.5;0.866025404
2.0181E+11;6.03;1;23;-0.258819;0.965925826
2.0181E+11;4.07;1;0;0;1
2.0181E+11;0.98;1;1;0.258819;0.965925826
2.0181E+11;0.04;1;2;0.5;0.866025404
2.0181E+11;0.97;1;3;0.707107;0.707106781
2.0181E+11;10.05;1;4;0.866025;0.5
2.0181E+11;19.55;1;5;0.965926;0.258819045
2.0181E+11;42.57;1;6;1;6.12574E-17
2.0181E+11;51.48;1;7;0.965926;-0.258819045
2.0181E+11;52.89;1;8;0.866025;-0.5
2.0181E+11;53.17;1;9;0.707107;-0.707106781
2.0181E+11;53.19;1;10;0.5;-0.866025404
2.0181E+11;54.88;1;11;0.258819;-0.965925826
2.0181E+11;51.71;1;12;0;-1
2.0181E+11;53.66;1;13;-0.258819;-0.965925826
2.0181E+11;55.85;1;14;-0.5;-0.866025404
2.0181E+11;62.31;1;15;-0.707107;-0.707106781
2.0181E+11;64.7;1;16;-0.866025;-0.5
2.0181E+11;66.24;1;17;-0.965926;-0.258819045
2.0181E+11;75.16;1;18;-1;-1.83772E-16
2.0181E+11;80.75;1;19;-0.965926;0.258819045
2.0181E+11;64.55;1;20;-0.866025;0.5
2.0181E+11;57.16;1;21;-0.707107;0.707106781
2.0181E+11;51.6;1;22;-0.5;0.866025404
2.0181E+11;42.2;1;23;-0.258819;0.965925826
2.0181E+11;41.93;1;0;0;1
2.0181E+11;30.66;1;1;0.258819;0.965925826
2.0181E+11;29.58;1;2;0.5;0.866025404
2.0181E+11;26.49;1;3;0.707107;0.707106781
2.0181E+11;25.59;1;4;0.866025;0.5
2.0181E+11;30.83;1;5;0.965926;0.258819045
2.0181E+11;44.59;1;6;1;6.12574E-17
2.0181E+11;55.06;1;7;0.965926;-0.258819045
2.0181E+11;58.97;1;8;0.866025;-0.5
2.0181E+11;54.51;1;9;0.707107;-0.707106781
2.0181E+11;47.29;1;10;0.5;-0.866025404
2.0181E+11;46.71;1;11;0.258819;-0.965925826
2.0181E+11;44.52;1;12;0;-1
2.0181E+11;43.92;1;13;-0.258819;-0.965925826
2.0181E+11;44.12;1;14;-0.5;-0.866025404
2.0181E+11;45.2;1;15;-0.707107;-0.707106781
2.0181E+11;50.38;1;16;-0.866025;-0.5
2.0181E+11;64.69;1;17;-0.965926;-0.258819045
2.0181E+11;74.08;1;18;-1;-1.83772E-16
2.0181E+11;74.18;1;19;-0.965926;0.258819045
2.0181E+11;66.09;1;20;-0.866025;0.5
2.0181E+11;59.26;1;21;-0.707107;0.707106781
2.0181E+11;59.09;1;22;-0.5;0.866025404
2.0181E+11;52.02;1;23;-0.258819;0.965925826
2.0181E+11;47.81;1;0;0;1
2.0181E+11;49.97;1;1;0.258819;0.965925826
2.0181E+11;48.25;1;2;0.5;0.866025404
2.0181E+11;47.9;1;3;0.707107;0.707106781
2.0181E+11;50.1;1;4;0.866025;0.5
2.0181E+11;54.23;1;5;0.965926;0.258819045
2.0181E+11;68.65;1;6;1;6.12574E-17
2.0181E+11;77.55;1;7;0.965926;-0.258819045
2.0181E+11;82.28;1;8;0.866025;-0.5
2.0181E+11;78.89;1;9;0.707107;-0.707106781
2.0181E+11;75.22;1;10;0.5;-0.866025404
2.0181E+11;69.09;1;11;0.258819;-0.965925826
2.0181E+11;57.2;1;12;0;-1
2.0181E+11;50.46;1;13;-0.258819;-0.965925826
2.0181E+11;47.85;1;14;-0.5;-0.866025404
2.0181E+11;49.17;1;15;-0.707107;-0.707106781
2.0181E+11;55.27;1;16;-0.866025;-0.5
2.0181E+11;67.37;1;17;-0.965926;-0.258819045
2.0181E+11;71.01;1;18;-1;-1.83772E-16
2.0181E+11;65.98;1;19;-0.965926;0.258819045
2.0181E+11;56.68;1;20;-0.866025;0.5
2.0181E+11;49.95;1;21;-0.707107;0.707106781
2.0181E+11;43.79;1;22;-0.5;0.866025404
2.0181E+11;39.96;1;23;-0.258819;0.965925826
2.0181E+11;30.55;2;0;0;1
2.0181E+11;25.52;2;1;0.258819;0.965925826
2.0181E+11;25.14;2;2;0.5;0.866025404
2.0181E+11;27.86;2;3;0.707107;0.707106781
2.0181E+11;24.39;2;4;0.866025;0.5
2.0181E+11;30.11;2;5;0.965926;0.258819045
2.0181E+11;37.43;2;6;1;6.12574E-17
2.0181E+11;46.51;2;7;0.965926;-0.258819045
2.0181E+11;47.13;2;8;0.866025;-0.5
2.0181E+11;50.24;2;9;0.707107;-0.707106781
2.0181E+11;50.7;2;10;0.5;-0.866025404
2.0181E+11;48.9;2;11;0.258819;-0.965925826
2.0181E+11;50.86;2;12;0;-1
2.0181E+11;50.23;2;13;-0.258819;-0.965925826
2.0181E+11;55.28;2;14;-0.5;-0.866025404
2.0181E+11;58.74;2;15;-0.707107;-0.707106781
2.0181E+11;58.96;2;16;-0.866025;-0.5
2.0181E+11;69.74;2;17;-0.965926;-0.258819045
2.0181E+11;79.72;2;18;-1;-1.83772E-16
2.0181E+11;76.25;2;19;-0.965926;0.258819045
2.0181E+11;61.16;2;20;-0.866025;0.5
2.0181E+11;54.45;2;21;-0.707107;0.707106781
2.0181E+11;50.19;2;22;-0.5;0.866025404
2.0181E+11;44.92;2;23;-0.258819;0.965925826
2.0181E+11;44.53;3;0;0;1
2.0181E+11;43.58;3;1;0.258819;0.965925826
2.0181E+11;41.62;3;2;0.5;0.866025404
2.0181E+11;41.59;3;2;0.5;0.866025404
2.0181E+11;40.12;3;3;0.707107;0.707106781
2.0181E+11;39.05;3;4;0.866025;0.5
2.0181E+11;40.34;3;5;0.965926;0.258819045
2.0181E+11;39.95;3;6;1;6.12574E-17
2.0181E+11;42.7;3;7;0.965926;-0.258819045
2.0181E+11;45.83;3;8;0.866025;-0.5
2.0181E+11;47.97;3;9;0.707107;-0.707106781
2.0181E+11;47;3;10;0.5;-0.866025404
2.0181E+11;46.87;3;11;0.258819;-0.965925826
2.0181E+11;46.25;3;12;0;-1
2.0181E+11;42.64;3;13;-0.258819;-0.965925826
2.0181E+11;41.31;3;14;-0.5;-0.866025404
2.0181E+11;45.58;3;15;-0.707107;-0.707106781
2.0181E+11;47.2;3;16;-0.866025;-0.5
2.0181E+11;48.37;3;17;-0.965926;-0.258819045
2.0181E+11;47.94;3;18;-1;-1.83772E-16
2.0181E+11;46.3;3;19;-0.965926;0.258819045
2.0181E+11;45;3;20;-0.866025;0.5
2.0181E+11;44.27;3;21;-0.707107;0.707106781
2.0181E+11;42.58;3;22;-0.5;0.866025404
2.0181E+11;27.93;3;23;-0.258819;0.965925826
2.0181E+11;23;1;0;0;1
2.0181E+11;24.25;1;1;0.258819;0.965925826
2.0181E+11;23.45;1;2;0.5;0.866025404
2.0181E+11;24.27;1;3;0.707107;0.707106781
2.0181E+11;25.32;1;4;0.866025;0.5
2.0181E+11;30.83;1;5;0.965926;0.258819045
2.0181E+11;51.33;1;6;1;6.12574E-17
2.0181E+11;64.34;1;7;0.965926;-0.258819045
2.0181E+11;62.56;1;8;0.866025;-0.5
2.0181E+11;56.55;1;9;0.707107;-0.707106781
2.0181E+11;58.34;1;10;0.5;-0.866025404
2.0181E+11;55.93;1;11;0.258819;-0.965925826
2.0181E+11;55.94;1;12;0;-1
2.0181E+11;53.94;1;13;-0.258819;-0.965925826
2.0181E+11;52.69;1;14;-0.5;-0.866025404
2.0181E+11;50;1;15;-0.707107;-0.707106781
2.0181E+11;52.23;1;16;-0.866025;-0.5
2.0181E+11;56.22;1;17;-0.965926;-0.258819045
2.0181E+11;48.68;1;18;-1;-1.83772E-16
2.0181E+11;45.63;1;19;-0.965926;0.258819045
2.0181E+11;45.64;1;20;-0.866025;0.5
2.0181E+11;40.75;1;21;-0.707107;0.707106781
2.0181E+11;30.33;1;22;-0.5;0.866025404
2.0181E+11;23.16;1;23;-0.258819;0.965925826
2.0181E+11;26.02;1;0;0;1
2.0181E+11;20.09;1;1;0.258819;0.965925826
2.0181E+11;18.65;1;2;0.5;0.866025404
2.0181E+11;19.13;1;3;0.707107;0.707106781
2.0181E+11;19.15;1;4;0.866025;0.5
2.0181E+11;22.11;1;5;0.965926;0.258819045
2.0181E+11;33.68;1;6;1;6.12574E-17
2.0181E+11;44.89;1;7;0.965926;-0.258819045
2.0181E+11;44.81;1;8;0.866025;-0.5
2.0181E+11;35.89;1;9;0.707107;-0.707106781
2.0181E+11;30.51;1;10;0.5;-0.866025404
2.0181E+11;30.37;1;11;0.258819;-0.965925826
2.0181E+11;29.95;1;12;0;-1
2.0181E+11;34.55;1;13;-0.258819;-0.965925826
2.0181E+11;42.78;1;14;-0.5;-0.866025404
2.0181E+11;45.75;1;15;-0.707107;-0.707106781
2.0181E+11;45.43;1;16;-0.866025;-0.5
2.0181E+11;46.36;1;17;-0.965926;-0.258819045
2.0181E+11;46.12;1;18;-1;-1.83772E-16
2.0181E+11;44.91;1;19;-0.965926;0.258819045
2.0181E+11;44.02;1;20;-0.866025;0.5
2.0181E+11;32.02;1;21;-0.707107;0.707106781
2.0181E+11;29.3;1;22;-0.5;0.866025404
2.0181E+11;21.66;1;23;-0.258819;0.965925826
2.0181E+11;20.64;1;0;0;1
2.0181E+11;16.61;1;1;0.258819;0.965925826
2.0181E+11;17.22;1;2;0.5;0.866025404
2.0181E+11;21.2;1;3;0.707107;0.707106781
2.0181E+11;26.18;1;4;0.866025;0.5
2.0181E+11;25.78;1;5;0.965926;0.258819045
2.0181E+11;44.09;1;6;1;6.12574E-17
2.0181E+11;44.94;1;7;0.965926;-0.258819045
2.0181E+11;44.82;1;8;0.866025;-0.5
2.0181E+11;44.19;1;9;0.707107;-0.707106781
2.0181E+11;43.83;1;10;0.5;-0.866025404
2.0181E+11;44.04;1;11;0.258819;-0.965925826
2.0181E+11;45.22;1;12;0;-1
2.0181E+11;49.18;1;13;-0.258819;-0.965925826
2.0181E+11;61.65;1;14;-0.5;-0.866025404
2.0181E+11;69.16;1;15;-0.707107;-0.707106781
2.0181E+11;75.45;1;16;-0.866025;-0.5
2.0181E+11;82.07;1;17;-0.965926;-0.258819045
2.0181E+11;74.02;1;18;-1;-1.83772E-16
2.0181E+11;62.2;1;19;-0.965926;0.258819045
2.0181E+11;50.08;1;20;-0.866025;0.5
2.0181E+11;44.42;1;21;-0.707107;0.707106781
2.0181E+11;41.29;1;22;-0.5;0.866025404
2.0181E+11;35.06;1;23;-0.258819;0.965925826
2.01811E+11;40.86;4;0;0;1
2.01811E+11;41.1;4;1;0.258819;0.965925826
2.01811E+11;40.59;4;2;0.5;0.866025404
2.01811E+11;40.09;4;3;0.707107;0.707106781
2.01811E+11;39.11;4;4;0.866025;0.5
2.01811E+11;39.07;4;5;0.965926;0.258819045
2.01811E+11;38.03;4;6;1;6.12574E-17
2.01811E+11;43.4;4;7;0.965926;-0.258819045
2.01811E+11;45.33;4;8;0.866025;-0.5
2.01811E+11;45.05;4;9;0.707107;-0.707106781
2.01811E+11;45.37;4;10;0.5;-0.866025404
2.01811E+11;45.91;4;11;0.258819;-0.965925826
2.01811E+11;50.15;4;12;0;-1
2.01811E+11;55.37;4;13;-0.258819;-0.965925826
2.01811E+11;53.07;4;14;-0.5;-0.866025404
2.01811E+11;53.09;4;15;-0.707107;-0.707106781
2.01811E+11;50.38;4;16;-0.866025;-0.5
2.01811E+11;62.99;4;17;-0.965926;-0.258819045
2.01811E+11;70.69;4;18;-1;-1.83772E-16
2.01811E+11;65;4;19;-0.965926;0.258819045
2.01811E+11;53.98;4;20;-0.866025;0.5
2.01811E+11;45.8;4;21;-0.707107;0.707106781
2.01811E+11;44.63;4;22;-0.5;0.866025404
2.01811E+11;40.86;4;23;-0.258819;0.965925826
2.01811E+11;42.22;2;0;0;1
2.01811E+11;40.98;2;1;0.258819;0.965925826
2.01811E+11;40.8;2;2;0.5;0.866025404
2.01811E+11;40.55;2;3;0.707107;0.707106781
2.01811E+11;40.82;2;4;0.866025;0.5
2.01811E+11;45.06;2;5;0.965926;0.258819045
2.01811E+11;48.41;2;6;1;6.12574E-17
2.01811E+11;54.12;2;7;0.965926;-0.258819045
2.01811E+11;59.9;2;8;0.866025;-0.5
2.01811E+11;54.06;2;9;0.707107;-0.707106781
2.01811E+11;50.22;2;10;0.5;-0.866025404
2.01811E+11;50.03;2;11;0.258819;-0.965925826
2.01811E+11;50.65;2;12;0;-1
2.01811E+11;54.98;2;13;-0.258819;-0.965925826
2.01811E+11;63.07;2;14;-0.5;-0.866025404
2.01811E+11;66.03;2;15;-0.707107;-0.707106781
2.01811E+11;70.99;2;16;-0.866025;-0.5
2.01811E+11;81.09;2;17;-0.965926;-0.258819045
2.01811E+11;78.96;2;18;-1;-1.83772E-16
2.01811E+11;72.01;2;19;-0.965926;0.258819045
2.01811E+11;59.09;2;20;-0.866025;0.5
2.01811E+11;52.15;2;21;-0.707107;0.707106781
2.01811E+11;49.84;2;22;-0.5;0.866025404
2.01811E+11;48.42;2;23;-0.258819;0.965925826
2.01811E+11;46.51;2;0;0;1
2.01811E+11;46.04;2;1;0.258819;0.965925826
2.01811E+11;44.55;2;2;0.5;0.866025404
2.01811E+11;44.65;2;3;0.707107;0.707106781
2.01811E+11;44.71;2;4;0.866025;0.5
2.01811E+11;44.81;2;5;0.965926;0.258819045
2.01811E+11;50.01;2;6;1;6.12574E-17
2.01811E+11;55.84;2;7;0.965926;-0.258819045
2.01811E+11;61.5;2;8;0.866025;-0.5
2.01811E+11;65.03;2;9;0.707107;-0.707106781
2.01811E+11;63.36;2;10;0.5;-0.866025404
2.01811E+11;56.3;2;11;0.258819;-0.965925826
2.01811E+11;50.36;2;12;0;-1
2.01811E+11;48.79;2;13;-0.258819;-0.965925826
2.01811E+11;48.87;2;14;-0.5;-0.866025404
2.01811E+11;56.84;2;15;-0.707107;-0.707106781
2.01811E+11;61.41;2;16;-0.866025;-0.5
2.01811E+11;69.58;2;17;-0.965926;-0.258819045
2.01811E+11;62.24;2;18;-1;-1.83772E-16
2.01811E+11;54.45;2;19;-0.965926;0.258819045
2.01811E+11;45.67;2;20;-0.866025;0.5
2.01811E+11;43.74;2;21;-0.707107;0.707106781
2.01811E+11;42.33;2;22;-0.5;0.866025404
2.01811E+11;41.44;2;23;-0.258819;0.965925826
2.01811E+11;42.44;3;0;0;1
2.01811E+11;42.06;3;1;0.258819;0.965925826
2.01811E+11;41.9;3;2;0.5;0.866025404
2.01811E+11;41.19;3;3;0.707107;0.707106781
2.01811E+11;41.04;3;4;0.866025;0.5
2.01811E+11;41.34;3;5;0.965926;0.258819045
2.01811E+11;41.95;3;6;1;6.12574E-17
2.01811E+11;43.13;3;7;0.965926;-0.258819045
2.01811E+11;45.48;3;8;0.866025;-0.5
2.01811E+11;48.26;3;9;0.707107;-0.707106781
2.01811E+11;46.76;3;10;0.5;-0.866025404
2.01811E+11;51.06;3;11;0.258819;-0.965925826
2.01811E+11;48.82;3;12;0;-1
2.01811E+11;46.01;3;13;-0.258819;-0.965925826
2.01811E+11;45.87;3;14;-0.5;-0.866025404
2.01811E+11;51.01;3;15;-0.707107;-0.707106781
2.01811E+11;52.3;3;16;-0.866025;-0.5
2.01811E+11;62.99;3;17;-0.965926;-0.258819045
2.01811E+11;67.17;3;18;-1;-1.83772E-16
2.01811E+11;57.69;3;19;-0.965926;0.258819045
2.01811E+11;48.04;3;20;-0.866025;0.5
2.01811E+11;45;3;21;-0.707107;0.707106781
2.01811E+11;44.78;3;22;-0.5;0.866025404
2.01811E+11;42.93;3;23;-0.258819;0.965925826
2.01811E+11;40.54;1;0;0;1
2.01811E+11;42.66;1;1;0.258819;0.965925826
2.01811E+11;43.13;1;2;0.5;0.866025404
2.01811E+11;41.72;1;3;0.707107;0.707106781
2.01811E+11;40.58;1;4;0.866025;0.5
2.01811E+11;42.53;1;5;0.965926;0.258819045
2.01811E+11;54.22;1;6;1;6.12574E-17
2.01811E+11;67.64;1;7;0.965926;-0.258819045
2.01811E+11;69.91;1;8;0.866025;-0.5
2.01811E+11;67.5;1;9;0.707107;-0.707106781
2.01811E+11;68.28;1;10;0.5;-0.866025404
2.01811E+11;68.31;1;11;0.258819;-0.965925826
2.01811E+11;65.83;1;12;0;-1
2.01811E+11;67.17;1;13;-0.258819;-0.965925826
2.01811E+11;68.21;1;14;-0.5;-0.866025404
2.01811E+11;70.94;1;15;-0.707107;-0.707106781
2.01811E+11;69.8;1;16;-0.866025;-0.5
2.01811E+11;68.81;1;17;-0.965926;-0.258819045
2.01811E+11;59.33;1;18;-1;-1.83772E-16
2.01811E+11;58.57;1;19;-0.965926;0.258819045
2.01811E+11;53.9;1;20;-0.866025;0.5
2.01811E+11;50.84;1;21;-0.707107;0.707106781
2.01811E+11;48.18;1;22;-0.5;0.866025404
2.01811E+11;44.06;1;23;-0.258819;0.965925826
2.01811E+11;46.37;1;0;0;1
2.01811E+11;46.12;1;1;0.258819;0.965925826
2.01811E+11;44.78;1;2;0.5;0.866025404
2.01811E+11;43.53;1;3;0.707107;0.707106781
2.01811E+11;43.93;1;4;0.866025;0.5
2.01811E+11;48.18;1;5;0.965926;0.258819045
2.01811E+11;57.1;1;6;1;6.12574E-17
2.01811E+11;67.95;1;7;0.965926;-0.258819045
2.01811E+11;70.1;1;8;0.866025;-0.5
2.01811E+11;68.25;1;9;0.707107;-0.707106781
2.01811E+11;64.72;1;10;0.5;-0.866025404
2.01811E+11;63.86;1;11;0.258819;-0.965925826
2.01811E+11;60.73;1;12;0;-1
2.01811E+11;62.41;1;13;-0.258819;-0.965925826
2.01811E+11;63.14;1;14;-0.5;-0.866025404
2.01811E+11;64.34;1;15;-0.707107;-0.707106781
2.01811E+11;66.89;1;16;-0.866025;-0.5
2.01811E+11;74.68;1;17;-0.965926;-0.258819045
2.01811E+11;72.94;1;18;-1;-1.83772E-16
2.01811E+11;70.97;1;19;-0.965926;0.258819045
2.01811E+11;59.26;1;20;-0.866025;0.5
2.01811E+11;52;1;21;-0.707107;0.707106781
2.01811E+11;47.99;1;22;-0.5;0.866025404
2.01811E+11;44.95;1;23;-0.258819;0.965925826
2.01811E+11;44.51;1;0;0;1
2.01811E+11;43.53;1;1;0.258819;0.965925826
2.01811E+11;41.59;1;2;0.5;0.866025404
2.01811E+11;40.64;1;3;0.707107;0.707106781
2.01811E+11;41.77;1;4;0.866025;0.5
2.01811E+11;43.77;1;5;0.965926;0.258819045
2.01811E+11;50.79;1;6;1;6.12574E-17
2.01811E+11;61.99;1;7;0.965926;-0.258819045
2.01811E+11;64.18;1;8;0.866025;-0.5
2.01811E+11;63.01;1;9;0.707107;-0.707106781
2.01811E+11;61.56;1;10;0.5;-0.866025404
2.01811E+11;58.36;1;11;0.258819;-0.965925826
2.01811E+11;58.35;1;12;0;-1
2.01811E+11;60.03;1;13;-0.258819;-0.965925826
2.01811E+11;62.94;1;14;-0.5;-0.866025404
2.01811E+11;65.61;1;15;-0.707107;-0.707106781
2.01811E+11;67.7;1;16;-0.866025;-0.5
2.01811E+11;70.99;1;17;-0.965926;-0.258819045
2.01811E+11;68.61;1;18;-1;-1.83772E-16
2.01811E+11;66.05;1;19;-0.965926;0.258819045
2.01811E+11;62.82;1;20;-0.866025;0.5
2.01811E+11;49.3;1;21;-0.707107;0.707106781
2.01811E+11;51.23;1;22;-0.5;0.866025404
2.01811E+11;44.86;1;23;-0.258819;0.965925826
2.01811E+11;45;1;0;0;1
2.01811E+11;44.83;1;1;0.258819;0.965925826
2.01811E+11;44.31;1;2;0.5;0.866025404
2.01811E+11;44.33;1;3;0.707107;0.707106781
2.01811E+11;44.57;1;4;0.866025;0.5
2.01811E+11;46.78;1;5;0.965926;0.258819045
2.01811E+11;56.92;1;6;1;6.12574E-17
2.01811E+11;67;1;7;0.965926;-0.258819045
2.01811E+11;68.95;1;8;0.866025;-0.5
2.01811E+11;68.82;1;9;0.707107;-0.707106781
2.01811E+11;67.71;1;10;0.5;-0.866025404
2.01811E+11;67.43;1;11;0.258819;-0.965925826
2.01811E+11;64.97;1;12;0;-1
2.01811E+11;65.67;1;13;-0.258819;-0.965925826
2.01811E+11;67.49;1;14;-0.5;-0.866025404
2.01811E+11;68.49;1;15;-0.707107;-0.707106781
2.01811E+11;72.63;1;16;-0.866025;-0.5
2.01811E+11;92.18;1;17;-0.965926;-0.258819045
2.01811E+11;90.06;1;18;-1;-1.83772E-16
2.01811E+11;75.82;1;19;-0.965926;0.258819045
2.01811E+11;69.07;1;20;-0.866025;0.5
2.01811E+11;62.63;1;21;-0.707107;0.707106781
2.01811E+11;59.32;1;22;-0.5;0.866025404
2.01811E+11;53.91;1;23;-0.258819;0.965925826
2.01811E+11;50.77;1;0;0;1
2.01811E+11;50.6;1;1;0.258819;0.965925826
2.01811E+11;48.12;1;2;0.5;0.866025404
2.01811E+11;47.64;1;3;0.707107;0.707106781
2.01811E+11;47.84;1;4;0.866025;0.5
2.01811E+11;51;1;5;0.965926;0.258819045
2.01811E+11;62.16;1;6;1;6.12574E-17
2.01811E+11;69.06;1;7;0.965926;-0.258819045
2.01811E+11;72.56;1;8;0.866025;-0.5
2.01811E+11;66.3;1;9;0.707107;-0.707106781
2.01811E+11;67.69;1;10;0.5;-0.866025404
2.01811E+11;65.99;1;11;0.258819;-0.965925826
2.01811E+11;63.75;1;12;0;-1
2.01811E+11;62.15;1;13;-0.258819;-0.965925826
2.01811E+11;62.84;1;14;-0.5;-0.866025404
2.01811E+11;64.81;1;15;-0.707107;-0.707106781
2.01811E+11;67.4;1;16;-0.866025;-0.5
2.01811E+11;69.72;1;17;-0.965926;-0.258819045
2.01811E+11;68.16;1;18;-1;-1.83772E-16
2.01811E+11;66.44;1;19;-0.965926;0.258819045
2.01811E+11;60.42;1;20;-0.866025;0.5
2.01811E+11;52.94;1;21;-0.707107;0.707106781
2.01811E+11;47.28;1;22;-0.5;0.866025404
2.01811E+11;42.71;1;23;-0.258819;0.965925826
2.01811E+11;42.69;2;0;0;1
2.01811E+11;40.49;2;1;0.258819;0.965925826
2.01811E+11;38.79;2;2;0.5;0.866025404
2.01811E+11;38.92;2;3;0.707107;0.707106781
2.01811E+11;38.2;2;4;0.866025;0.5
2.01811E+11;38.23;2;5;0.965926;0.258819045
2.01811E+11;38.78;2;6;1;6.12574E-17
2.01811E+11;40.31;2;7;0.965926;-0.258819045
2.01811E+11;42.71;2;8;0.866025;-0.5
2.01811E+11;43.23;2;9;0.707107;-0.707106781
2.01811E+11;43.69;2;10;0.5;-0.866025404
2.01811E+11;43.75;2;11;0.258819;-0.965925826
2.01811E+11;43.74;2;12;0;-1
2.01811E+11;42.87;2;13;-0.258819;-0.965925826
2.01811E+11;45.07;2;14;-0.5;-0.866025404
2.01811E+11;49.31;2;15;-0.707107;-0.707106781
2.01811E+11;49.44;2;16;-0.866025;-0.5
2.01811E+11;50.91;2;17;-0.965926;-0.258819045
2.01811E+11;49.75;2;18;-1;-1.83772E-16
2.01811E+11;47.78;2;19;-0.965926;0.258819045
2.01811E+11;42.93;2;20;-0.866025;0.5
2.01811E+11;41.21;2;21;-0.707107;0.707106781
2.01811E+11;41.19;2;22;-0.5;0.866025404
2.01811E+11;39.58;2;23;-0.258819;0.965925826
2.01811E+11;34.58;3;0;0;1
2.01811E+11;30.67;3;1;0.258819;0.965925826
2.01811E+11;37.93;3;2;0.5;0.866025404
2.01811E+11;35.84;3;3;0.707107;0.707106781
2.01811E+11;34.05;3;4;0.866025;0.5
2.01811E+11;34.15;3;5;0.965926;0.258819045
2.01811E+11;33.96;3;6;1;6.12574E-17
2.01811E+11;37.98;3;7;0.965926;-0.258819045
2.01811E+11;40.05;3;8;0.866025;-0.5
2.01811E+11;41.26;3;9;0.707107;-0.707106781
2.01811E+11;42.08;3;10;0.5;-0.866025404
2.01811E+11;42.25;3;11;0.258819;-0.965925826
2.01811E+11;41.14;3;12;0;-1
2.01811E+11;38.59;3;13;-0.258819;-0.965925826
2.01811E+11;40.41;3;14;-0.5;-0.866025404
2.01811E+11;42.38;3;15;-0.707107;-0.707106781
2.01811E+11;44.75;3;16;-0.866025;-0.5
2.01811E+11;46.51;3;17;-0.965926;-0.258819045
2.01811E+11;45.12;3;18;-1;-1.83772E-16
2.01811E+11;43.85;3;19;-0.965926;0.258819045
2.01811E+11;43.04;3;20;-0.866025;0.5
2.01811E+11;41.64;3;21;-0.707107;0.707106781
2.01811E+11;42.67;3;22;-0.5;0.866025404
2.01811E+11;38.58;3;23;-0.258819;0.965925826
2.01811E+11;36.1;1;0;0;1
2.01811E+11;37.8;1;1;0.258819;0.965925826
2.01811E+11;38.33;1;2;0.5;0.866025404
2.01811E+11;39.2;1;3;0.707107;0.707106781
2.01811E+11;38.57;1;4;0.866025;0.5
2.01811E+11;43.54;1;5;0.965926;0.258819045
2.01811E+11;64.68;1;6;1;6.12574E-17
2.01811E+11;69.87;1;7;0.965926;-0.258819045
2.01811E+11;68.71;1;8;0.866025;-0.5
2.01811E+11;61.15;1;9;0.707107;-0.707106781
2.01811E+11;58.71;1;10;0.5;-0.866025404
2.01811E+11;54.76;1;11;0.258819;-0.965925826
2.01811E+11;63.58;1;12;0;-1
2.01811E+11;65.07;1;13;-0.258819;-0.965925826
2.01811E+11;67.05;1;14;-0.5;-0.866025404
2.01811E+11;67.87;1;15;-0.707107;-0.707106781
2.01811E+11;67.63;1;16;-0.866025;-0.5
2.01811E+11;66.76;1;17;-0.965926;-0.258819045
2.01811E+11;63.48;1;18;-1;-1.83772E-16
2.01811E+11;59.16;1;19;-0.965926;0.258819045
2.01811E+11;51.64;1;20;-0.866025;0.5
2.01811E+11;46.9;1;21;-0.707107;0.707106781
2.01811E+11;45.34;1;22;-0.5;0.866025404
2.01811E+11;41.81;1;23;-0.258819;0.965925826
2.01811E+11;44.54;1;0;0;1
2.01811E+11;46.31;1;1;0.258819;0.965925826
2.01811E+11;45.31;1;2;0.5;0.866025404
2.01811E+11;44.88;1;3;0.707107;0.707106781
2.01811E+11;46.03;1;4;0.866025;0.5
2.01811E+11;47.28;1;5;0.965926;0.258819045
2.01811E+11;62.14;1;6;1;6.12574E-17
2.01811E+11;67.91;1;7;0.965926;-0.258819045
2.01811E+11;69.89;1;8;0.866025;-0.5
2.01811E+11;64.69;1;9;0.707107;-0.707106781
2.01811E+11;64.2;1;10;0.5;-0.866025404
